PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,BALANCE_AS_OF_DATE,STOCK_MT,SELL_VALUE_USD,STATUS,DAYS_LEFT,LOSS_VALUE_USD
CHINA-WAREHOUSE,MAT-0341,E5496A7008,2024-08-31,65.975,11343345.72,Healthy,191.0,0.0
CHINA-WAREHOUSE,MAT-0341,E7451A5186,2024-08-31,5.5,945637.0000000001,Healthy,191.0,0.0
CHINA-WAREHOUSE,MAT-0190,E2374A9455,2024-08-31,2.75,974.1200000000001,Near Expiry,51.0,0.0
CHINA-WAREHOUSE,MAT-0190,E6727A5289,2024-08-31,71.475,25316.480000000003,Near Expiry,51.0,0.0
CHINA-WAREHOUSE,MAT-0190,E5185A6882,2024-08-31,45.35,16063.04,Near Expiry,51.0,0.0
CHINA-WAREHOUSE,MAT-0190,E9195A6811,2024-08-31,94.725,33551.560000000005,Near Expiry,51.0,0.0
CHINA-WAREHOUSE,MAT-0190,E3491A9730,2024-08-31,8.25,2922.2200000000003,Near Expiry,51.0,0.0
CHINA-WAREHOUSE,MAT-0246,E7792A8971,2024-08-31,1.2,391.44000000000005,Urgent to Clear,5.0,0.0
CHINA-WAREHOUSE,MAT-0246,E8160A6507,2024-08-31,1.175,383.32000000000005,Urgent to Clear,5.0,0.0
CHINA-WAREHOUSE,MAT-0246,E7281A3697,2024-08-31,6.775,2210.0400000000004,Urgent to Clear,5.0,0.0
CHINA-WAREHOUSE,MAT-0246,E6160A4358,2024-08-31,13.75,4485.320000000001,Urgent to Clear,5.0,0.0
CHINA-WAREHOUSE,MAT-0152,M1002B,2024-08-31,40.95,0.0,Expired,,0.0
CHINA-WAREHOUSE,MAT-0381,R7141A,2024-08-31,49.5,31254.300000000003,Healthy,157.0,0.0
CHINA-WAREHOUSE,MAT-0137,R1653A,2024-08-31,0.75,473.62000000000006,Urgent to Clear,18.0,0.0
CHINA-WAREHOUSE,MAT-0137,R8535A,2024-08-31,35.575,22462.02,Urgent to Clear,18.0,0.0
CHINA-WAREHOUSE,MAT-0137,R2349A,2024-08-31,290.05,183137.64,Urgent to Clear,18.0,0.0
CHINA-WAREHOUSE,MAT-0137,R3420A,2024-08-31,56.375,35595.14000000001,Urgent to Clear,18.0,0.0
CHINA-WAREHOUSE,MAT-0234,9645A4711,2024-08-31,24.75,6930.000000000001,Healthy,131.0,0.0
CHINA-WAREHOUSE,MAT-0331,SCRAP,2024-08-31,0.012,9.8,Expired,,2.45
CHINA-WAREHOUSE,MAT-0157,P5056A,2024-08-31,0.1,55.440000000000005,Expired,,24.948000000000004
CHINA-WAREHOUSE,MAT-0157,P6032A,2024-08-31,0.5,277.20000000000005,Expired,,124.74000000000002
CHINA-WAREHOUSE,MAT-0396,E5757A,2024-08-31,24.75,26299.420000000002,Near Expiry,34.0,0.0
CHINA-WAREHOUSE,MAT-0158,P2370A,2024-08-31,0.425,523.32,Near Expiry,81.0,0.0
CHINA-WAREHOUSE,MAT-0158,P8698A,2024-08-31,2.775,2865.8,Near Expiry,81.0,0.0
CHINA-WAREHOUSE,MAT-0158,P3716A,2024-08-31,254.95,254233.84000000003,Near Expiry,81.0,0.0
CHINA-WAREHOUSE,MAT-0158,P2284A,2024-08-31,254.85,254134.16000000003,Near Expiry,81.0,0.0
CHINA-WAREHOUSE,MAT-0158,P9225A,2024-08-31,100.3,100078.72000000002,Near Expiry,81.0,0.0
CHINA-WAREHOUSE,MAT-0158,P9548A,2024-08-31,50.875,50811.880000000005,Near Expiry,81.0,0.0
CHINA-WAREHOUSE,MAT-0158,P8581A,2024-08-31,25.375,25393.480000000003,Near Expiry,81.0,0.0
CHINA-WAREHOUSE,MAT-0158,P1853A,2024-08-31,74.9,74760.0,Near Expiry,81.0,0.0
CHINA-WAREHOUSE,MAT-0235,V6102A,2024-08-31,0.0,545.44,Expired,,136.36
CHINA-WAREHOUSE,MAT-0177,1165,2024-08-31,2.425,1066.1000000000001,Expired,,106.61000000000001
CHINA-WAREHOUSE,MAT-0229,2130A,2024-08-31,0.425,186.9,Expired,-144.0,9.345
CHINA-WAREHOUSE,MAT-0229,7841A,2024-08-31,55.0,24178.000000000004,Expired,-144.0,1208.9000000000003
CHINA-WAREHOUSE,MAT-0229,3281B,2024-08-31,61.875,27200.320000000003,Expired,-144.0,1360.0160000000003
CHINA-WAREHOUSE,MAT-0229,4884B,2024-08-31,11.0,4835.6,Expired,-144.0,241.78000000000003
CHINA-WAREHOUSE,MAT-0229,6122A,2024-08-31,61.85,27189.260000000002,Expired,-144.0,1359.4630000000002
CHINA-WAREHOUSE,MAT-0229,6978A,2024-08-31,16.5,7253.400000000001,Expired,-144.0,362.6700000000001
CHINA-WAREHOUSE,MAT-0229,1021A,2024-08-31,11.0,4835.6,Expired,-144.0,241.78000000000003
CHINA-WAREHOUSE,MAT-0229,3680B,2024-08-31,66.0,29013.600000000002,Expired,-144.0,1450.6800000000003
CHINA-WAREHOUSE,MAT-0229,4616B,2024-08-31,68.75,30222.500000000004,Expired,-144.0,1511.1250000000002
CHINA-WAREHOUSE,MAT-0229,1042B,2024-08-31,46.75,20551.300000000003,Expired,-144.0,1027.5650000000003
CHINA-WAREHOUSE,MAT-0229,4537B,2024-08-31,4.125,1813.42,Expired,-144.0,90.671
CHINA-WAREHOUSE,MAT-0229,5840B,2024-08-31,70.05,30793.980000000003,Expired,-144.0,1539.6990000000003
CHINA-WAREHOUSE,MAT-0229,4300B,2024-08-31,30.25,13297.900000000001,Expired,-144.0,664.8950000000001
CHINA-WAREHOUSE,MAT-0229,6107A,2024-08-31,20.625,9066.820000000002,Expired,-144.0,453.3410000000001
CHINA-WAREHOUSE,MAT-0291,9943A,2024-08-31,0.85,373.66,Near Expiry,81.0,0.0
CHINA-WAREHOUSE,MAT-0291,1644A,2024-08-31,22.0,9671.2,Near Expiry,81.0,0.0
CHINA-WAREHOUSE,MAT-0388,E9701A,2024-08-31,8.05,8554.0,Expired,-108.0,427.70000000000005
CHINA-WAREHOUSE,MAT-0057,S9024A,2024-08-31,13.325,14159.180000000002,Expired,,2831.8360000000007
CHINA-WAREHOUSE,MAT-0389,V5648A,2024-08-31,25.425,42963.200000000004,Expired,-84.0,17185.280000000002
CHINA-WAREHOUSE,MAT-0389,V9071A,2024-08-31,49.5,83645.1,Expired,-84.0,33458.04
CHINA-WAREHOUSE,MAT-0389,V2632A,2024-08-31,333.0,562703.4,Expired,-84.0,225081.36000000002
CHINA-WAREHOUSE,MAT-0389,V2073A,2024-08-31,177.0,299094.60000000003,Expired,-84.0,119637.84000000003
CHINA-WAREHOUSE,MAT-0389,V1935A,2024-08-31,254.9,430730.02,Expired,-84.0,172292.00800000003
CHINA-WAREHOUSE,MAT-0389,V1044A,2024-08-31,181.5,306698.7,Expired,-84.0,122679.48000000001
CHINA-WAREHOUSE,MAT-0389,V8065A,2024-08-31,328.35,554845.9,Expired,-84.0,221938.36000000002
CHINA-WAREHOUSE,MAT-0389,V1751A,2024-08-31,172.5,291490.5,Expired,-84.0,116596.20000000001
CHINA-WAREHOUSE,MAT-0389,V6312A,2024-08-31,317.975,537314.12,Expired,-84.0,214925.64800000002
CHINA-WAREHOUSE,MAT-0389,V4192A,2024-08-31,19.5,32951.100000000006,Expired,-84.0,13180.440000000002
CHINA-WAREHOUSE,MAT-0159,V8634A,2024-08-31,61.85,129538.64000000001,Near Expiry,62.0,0.0
CHINA-WAREHOUSE,MAT-0159,V8003A,2024-08-31,173.925,364268.52,Near Expiry,62.0,0.0
CHINA-WAREHOUSE,MAT-0159,V4695A,2024-08-31,25.45,53302.48,Near Expiry,62.0,0.0
CHINA-WAREHOUSE,MAT-0271,8428A2431,2024-08-31,0.6,0.0,Expired,,0.0
CHINA-WAREHOUSE,MAT-0338,L2737A,2024-08-31,8.75,4851.000000000001,Expired,,1940.4000000000005
CHINA-WAREHOUSE,MAT-0214,SCRAP,2024-08-31,0.23,206.78000000000003,Expired,,31.017000000000003
CHINA-WAREHOUSE,MAT-0390,M2736B,2024-08-31,0.425,271.32000000000005,Expired,-16.0,81.39600000000002
CHINA-WAREHOUSE,MAT-0390,M8399A,2024-08-31,8.25,5266.8,Expired,-16.0,1580.04
CHINA-WAREHOUSE,MAT-0390,M9033B,2024-08-31,79.75,50912.4,Expired,-16.0,15273.72
CHINA-WAREHOUSE,MAT-0390,M5567C,2024-08-31,11.0,7022.400000000001,Expired,-16.0,2106.7200000000003
CHINA-WAREHOUSE,MAT-0390,M1610B,2024-08-31,12.375,7900.200000000001,Expired,-16.0,2370.06
CHINA-WAREHOUSE,MAT-0390,M1557C,2024-08-31,8.25,5266.8,Expired,-16.0,1580.04
CHINA-WAREHOUSE,MAT-0112,M6032C,2024-08-31,0.15,95.76,Expired,-90.0,19.152
CHINA-WAREHOUSE,MAT-0112,M7424A,2024-08-31,68.6,43794.240000000005,Expired,-90.0,8758.848000000002
CHINA-WAREHOUSE,MAT-0112,M6291B,2024-08-31,90.7,57902.880000000005,Expired,-90.0,11580.576000000001
CHINA-WAREHOUSE,MAT-0112,M7744B,2024-08-31,85.225,54407.64000000001,Expired,-90.0,10881.528000000002
CHINA-WAREHOUSE,MAT-0112,M9204C,2024-08-31,79.85,50976.240000000005,Expired,-90.0,10195.248000000001
CHINA-WAREHOUSE,MAT-0112,M1623A,2024-08-31,45.375,28967.4,Expired,-90.0,5793.4800000000005
CHINA-WAREHOUSE,MAT-0112,M1555A,2024-08-31,12.375,7900.200000000001,Expired,-90.0,1580.0400000000002
CHINA-WAREHOUSE,MAT-0112,M9310B,2024-08-31,42.625,27211.800000000003,Expired,-90.0,5442.360000000001
CHINA-WAREHOUSE,MAT-0112,M9524A,2024-08-31,24.75,15800.400000000001,Expired,-90.0,3160.0800000000004
CHINA-WAREHOUSE,MAT-0112,M3488B,2024-08-31,90.75,57934.8,Expired,-90.0,11586.960000000001
CHINA-WAREHOUSE,MAT-0112,M6889C,2024-08-31,13.75,8778.0,Expired,-90.0,1755.6000000000001
CHINA-WAREHOUSE,MAT-0112,M7578C,2024-08-31,19.25,12289.2,Expired,-90.0,2457.84
CHINA-WAREHOUSE,MAT-0112,M7464C,2024-08-31,24.75,15800.400000000001,Expired,-90.0,3160.0800000000004
CHINA-WAREHOUSE,MAT-0112,M5931A,2024-08-31,20.625,13167.000000000002,Expired,-90.0,2633.4000000000005
CHINA-WAREHOUSE,MAT-0112,M8345B,2024-08-31,28.85,18417.84,Expired,-90.0,3683.568
CHINA-WAREHOUSE,MAT-0112,M9636A,2024-08-31,9.625,6144.6,Expired,-90.0,1228.92
CHINA-WAREHOUSE,MAT-0112,M4070B,2024-08-31,89.325,57025.08000000001,Expired,-90.0,11405.016000000003
CHINA-WAREHOUSE,MAT-0112,M7646C,2024-08-31,49.5,31600.800000000003,Expired,-90.0,6320.160000000001
CHINA-WAREHOUSE,MAT-0112,M2171A,2024-08-31,13.75,8778.0,Expired,-90.0,1755.6000000000001
CHINA-WAREHOUSE,MAT-0112,M7303B,2024-08-31,74.25,47401.200000000004,Expired,-90.0,9480.240000000002
CHINA-WAREHOUSE,MAT-0112,M4915C,2024-08-31,82.5,52668.00000000001,Expired,-90.0,10533.600000000002
CHINA-WAREHOUSE,MAT-0112,M5772A,2024-08-31,87.95,56147.280000000006,Expired,-90.0,11229.456000000002
CHINA-WAREHOUSE,MAT-0112,M2901B,2024-08-31,83.8,53497.920000000006,Expired,-90.0,10699.584000000003
CHINA-WAREHOUSE,MAT-0112,M2194A,2024-08-31,28.875,18433.800000000003,Expired,-90.0,3686.7600000000007
CHINA-WAREHOUSE,MAT-0112,M7637B,2024-08-31,24.75,15800.400000000001,Expired,-90.0,3160.0800000000004
CHINA-WAREHOUSE,MAT-0112,M2740C,2024-08-31,41.2,26302.08,Expired,-90.0,5260.416000000001
CHINA-WAREHOUSE,MAT-0112,M5340A,2024-08-31,86.625,55301.40000000001,Expired,-90.0,11060.280000000002
CHINA-WAREHOUSE,MAT-0112,M5932A,2024-08-31,20.625,13167.000000000002,Expired,-90.0,2633.4000000000005
CHINA-WAREHOUSE,MAT-0112,M6304C,2024-08-31,24.75,15800.400000000001,Expired,-90.0,3160.0800000000004
CHINA-WAREHOUSE,MAT-0112,M7310A,2024-08-31,33.0,21067.2,Expired,-90.0,4213.4400000000005
CHINA-WAREHOUSE,MAT-0112,M1179B,2024-08-31,83.875,53545.8,Expired,-90.0,10709.160000000002
CHINA-WAREHOUSE,MAT-0112,M3238C,2024-08-31,31.6,20173.440000000002,Expired,-90.0,4034.6880000000006
CHINA-WAREHOUSE,MAT-0112,M3926B,2024-08-31,13.75,8778.0,Expired,-90.0,1755.6000000000001
CHINA-WAREHOUSE,MAT-0113,M7290A,2024-08-31,1.7,637.84,Expired,,95.676
CHINA-WAREHOUSE,MAT-0215,8639B,2024-08-31,6.475,2900.8,Expired,,870.24
CHINA-WAREHOUSE,MAT-0215,3689A,2024-08-31,1.225,548.8000000000001,Expired,,164.64000000000001
CHINA-WAREHOUSE,MAT-0032,P4800D,2024-08-31,0.625,346.50000000000006,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0032,P9566A,2024-08-31,16.5,9147.6,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0032,P4331A,2024-08-31,16.325,9050.580000000002,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0032,P2314A,2024-08-31,152.9,84767.76000000001,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0032,P6987A,2024-08-31,119.975,66514.14,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0032,P1456A,2024-08-31,364.5,202078.80000000002,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0032,P9348A,2024-08-31,76.475,42397.740000000005,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0032,P9634A,2024-08-31,65.975,36576.54,Healthy,97.0,0.0
CHINA-WAREHOUSE,MAT-0114,L4708A,2024-08-31,0.375,207.9,Healthy,196.0,0.0
CHINA-WAREHOUSE,MAT-0178,P7281A,2024-08-31,1.15,637.5600000000001,Healthy,155.0,0.0
CHINA-WAREHOUSE,MAT-0178,P3158A,2024-08-31,90.0,49896.00000000001,Healthy,155.0,0.0
CHINA-WAREHOUSE,MAT-0178,P5720A,2024-08-31,25.5,14137.2,Healthy,155.0,0.0
CHINA-WAREHOUSE,MAT-0065,8470G,2024-08-31,6.875,2569.84,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,7556I,2024-08-31,43.9,16409.820000000003,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,3931E,2024-08-31,21.95,8204.980000000001,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,2888F,2024-08-31,47.325,17690.120000000003,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,6042G,2024-08-31,42.375,15839.740000000002,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,2905A,2024-08-31,64.525,24119.480000000003,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,7794A,2024-08-31,4.0,1495.2,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,1873A,2024-08-31,22.0,8223.6,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,6433A,2024-08-31,25.15,9401.140000000001,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,8975A,2024-08-31,11.0,4111.8,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,1165A,2024-08-31,49.5,18503.100000000002,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,5249A,2024-08-31,1.375,513.94,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,8981A,2024-08-31,28.875,10793.44,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,6980A,2024-08-31,24.75,9251.62,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,8690A,2024-08-31,45.375,16961.140000000003,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,8554A,2024-08-31,35.75,13363.420000000002,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,1266A,2024-08-31,23.35,8728.300000000001,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,3205B,2024-08-31,13.75,5139.820000000001,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0065,2292A,2024-08-31,74.25,27754.72,Urgent to Clear,23.0,0.0
CHINA-WAREHOUSE,MAT-0413,3999A,2024-08-31,4.125,1634.3600000000001,Expired,-35.0,326.87200000000007
CHINA-WAREHOUSE,MAT-0413,5109A,2024-08-31,1.025,406.14000000000004,Expired,-35.0,81.22800000000001
CHINA-WAREHOUSE,MAT-0413,1647A,2024-08-31,21.975,8706.460000000001,Expired,-35.0,1741.2920000000004
CHINA-WAREHOUSE,MAT-0413,2583A,2024-08-31,24.75,9806.02,Expired,-35.0,1961.2040000000002
CHINA-WAREHOUSE,MAT-0413,4239A,2024-08-31,27.45,10875.76,Expired,-35.0,2175.152
CHINA-WAREHOUSE,MAT-0413,8085A,2024-08-31,6.875,2723.84,Expired,-35.0,544.768
CHINA-WAREHOUSE,MAT-0413,9498A,2024-08-31,1.375,544.74,Expired,-35.0,108.94800000000001
CHINA-WAREHOUSE,MAT-0413,2209A,2024-08-31,5.5,2179.1000000000004,Expired,-35.0,435.8200000000001
CHINA-WAREHOUSE,MAT-0413,9838A,2024-08-31,1.25,495.32000000000005,Expired,-35.0,99.06400000000002
CHINA-WAREHOUSE,MAT-0413,7918A,2024-08-31,70.1,27773.620000000003,Expired,-35.0,5554.724000000001
CHINA-WAREHOUSE,MAT-0413,6235A,2024-08-31,23.1,9152.220000000001,Expired,-35.0,1830.4440000000004
CHINA-WAREHOUSE,MAT-0413,3997A,2024-08-31,2.025,802.34,Expired,-35.0,160.46800000000002
CHINA-WAREHOUSE,MAT-0413,3269A,2024-08-31,23.825,9439.5,Expired,-35.0,1887.9
CHINA-WAREHOUSE,MAT-0413,6214A,2024-08-31,83.875,33231.240000000005,Expired,-35.0,6646.248000000001
CHINA-WAREHOUSE,MAT-0413,3690A,2024-08-31,64.4,25515.280000000002,Expired,-35.0,5103.0560000000005
CHINA-WAREHOUSE,MAT-0413,1782A,2024-08-31,70.1,27773.620000000003,Expired,-35.0,5554.724000000001
CHINA-WAREHOUSE,MAT-0413,6471A,2024-08-31,6.875,2723.84,Expired,-35.0,544.768
CHINA-WAREHOUSE,MAT-0413,6818A,2024-08-31,79.65,31557.4,Expired,-35.0,6311.4800000000005
CHINA-WAREHOUSE,MAT-0413,7385A,2024-08-31,15.05,5962.880000000001,Expired,-35.0,1192.5760000000002
CHINA-WAREHOUSE,MAT-0413,1192A,2024-08-31,1.325,525.0,Expired,-35.0,105.0
CHINA-WAREHOUSE,MAT-0413,1632A,2024-08-31,46.75,18522.420000000002,Expired,-35.0,3704.4840000000004
CHINA-WAREHOUSE,MAT-0413,3344A,2024-08-31,79.75,31597.020000000004,Expired,-35.0,6319.404000000001
CHINA-WAREHOUSE,MAT-0413,5727A,2024-08-31,19.25,7626.920000000001,Expired,-35.0,1525.3840000000002
CHINA-WAREHOUSE,MAT-0413,4806A,2024-08-31,13.75,5447.820000000001,Expired,-35.0,1089.564
CHINA-WAREHOUSE,MAT-0413,9591A,2024-08-31,38.4,15214.080000000002,Expired,-35.0,3042.8160000000007
CHINA-WAREHOUSE,MAT-0413,2213B,2024-08-31,24.7,9786.140000000001,Expired,-35.0,1957.2280000000003
CHINA-WAREHOUSE,MAT-0413,1516A,2024-08-31,48.125,19067.160000000003,Expired,-35.0,3813.4320000000007
CHINA-WAREHOUSE,MAT-0413,3316B,2024-08-31,77.0,30507.4,Expired,-35.0,6101.4800000000005
CHINA-WAREHOUSE,MAT-0413,7715A,2024-08-31,49.425,19582.22,Expired,-35.0,3916.4440000000004
CHINA-WAREHOUSE,MAT-0413,2515B,2024-08-31,4.125,1634.3600000000001,Expired,-35.0,326.87200000000007
CHINA-WAREHOUSE,MAT-0413,8067A,2024-08-31,81.1,32131.820000000003,Expired,-35.0,6426.364000000001
CHINA-WAREHOUSE,MAT-0413,2068A,2024-08-31,75.625,29962.660000000003,Expired,-35.0,5992.532000000001
CHINA-WAREHOUSE,MAT-0413,3182A,2024-08-31,4.125,1634.3600000000001,Expired,-35.0,326.87200000000007
CHINA-WAREHOUSE,MAT-0413,1123A,2024-08-31,41.25,16343.320000000002,Expired,-35.0,3268.6640000000007
CHINA-WAREHOUSE,MAT-0413,5312A,2024-08-31,78.375,31052.140000000003,Expired,-35.0,6210.428000000001
CHINA-WAREHOUSE,MAT-0413,9393A,2024-08-31,85.25,33776.12,Expired,-35.0,6755.224000000001
CHINA-WAREHOUSE,MAT-0413,3934A,2024-08-31,5.5,2179.1000000000004,Expired,-35.0,435.8200000000001
CHINA-WAREHOUSE,MAT-0413,5084A,2024-08-31,33.0,13074.6,Expired,-35.0,2614.92
CHINA-WAREHOUSE,MAT-0413,6982A,2024-08-31,87.975,34855.66,Expired,-35.0,6971.132000000001
CHINA-WAREHOUSE,MAT-0413,3636A,2024-08-31,79.725,31587.08,Expired,-35.0,6317.416000000001
CHINA-WAREHOUSE,MAT-0413,8932A,2024-08-31,82.5,32686.500000000004,Expired,-35.0,6537.300000000001
CHINA-WAREHOUSE,MAT-0413,3305A,2024-08-31,85.225,33766.18,Expired,-35.0,6753.236000000001
CHINA-WAREHOUSE,MAT-0413,1875A,2024-08-31,41.25,16343.320000000002,Expired,-35.0,3268.6640000000007
CHINA-WAREHOUSE,MAT-0413,7654A,2024-08-31,35.75,14164.220000000001,Expired,-35.0,2832.8440000000005
CHINA-WAREHOUSE,MAT-0413,9565A,2024-08-31,83.875,33231.240000000005,Expired,-35.0,6646.248000000001
CHINA-WAREHOUSE,MAT-0413,6015A,2024-08-31,4.125,1634.3600000000001,Expired,-35.0,326.87200000000007
CHINA-WAREHOUSE,MAT-0413,3962A,2024-08-31,72.875,28873.040000000005,Expired,-35.0,5774.608000000001
CHINA-WAREHOUSE,MAT-0413,2311A,2024-08-31,86.625,34320.86,Expired,-35.0,6864.1720000000005
CHINA-WAREHOUSE,MAT-0413,6056A,2024-08-31,8.25,3268.7200000000003,Expired,-35.0,653.7440000000001
CHINA-WAREHOUSE,MAT-0413,1428A,2024-08-31,83.875,33231.240000000005,Expired,-35.0,6646.248000000001
CHINA-WAREHOUSE,MAT-0413,5793A,2024-08-31,24.75,9806.02,Expired,-35.0,1961.2040000000002
CHINA-WAREHOUSE,MAT-0413,2569A,2024-08-31,81.0,32092.200000000004,Expired,-35.0,6418.440000000001
CHINA-WAREHOUSE,MAT-0397,P8066A,2024-08-31,21.375,11850.300000000001,Urgent to Clear,24.0,0.0
CHINA-WAREHOUSE,MAT-0397,P8121A,2024-08-31,2.75,1524.6000000000001,Urgent to Clear,24.0,0.0
CHINA-WAREHOUSE,MAT-0180,M5666A,2024-08-31,35.825,14043.400000000001,Expired,-137.0,702.1700000000001
CHINA-WAREHOUSE,MAT-0180,M8366C,2024-08-31,0.65,254.8,Expired,-137.0,12.740000000000002
CHINA-WAREHOUSE,MAT-0339,L7497A,2024-08-31,0.0,49.84,Expired,-23.0,24.92
CHINA-WAREHOUSE,MAT-0339,L7337A,2024-08-31,0.0,49.84,Expired,-23.0,24.92
CHINA-WAREHOUSE,MAT-0339,L1722A,2024-08-31,0.0,49.84,Expired,-23.0,24.92
CHINA-WAREHOUSE,MAT-0339,L9652A,2024-08-31,0.0,49.84,Expired,-23.0,24.92
CHINA-WAREHOUSE,MAT-0339,L1934A,2024-08-31,0.0,49.84,Expired,-23.0,24.92
CHINA-WAREHOUSE,MAT-0339,L7750A,2024-08-31,0.0,49.84,Expired,-23.0,24.92
CHINA-WAREHOUSE,MAT-0339,L2702A,2024-08-31,0.0,49.84,Expired,-23.0,24.92
CHINA-WAREHOUSE,MAT-0339,L4204A,2024-08-31,0.0,49.84,Expired,-23.0,24.92
CHINA-WAREHOUSE,MAT-0339,L3941A,2024-08-31,0.0,49.84,Expired,-23.0,24.92
CHINA-WAREHOUSE,MAT-0339,L4521A,2024-08-31,0.0,49.84,Expired,-23.0,24.92
CHINA-WAREHOUSE,MAT-0339,L6139A,2024-08-31,0.775,772.5200000000001,Expired,-23.0,386.26000000000005
CHINA-WAREHOUSE,MAT-0339,L5869A,2024-08-31,5.25,5233.200000000001,Expired,-23.0,2616.6000000000004
CHINA-WAREHOUSE,MAT-0339,L4423A,2024-08-31,25.5,25418.4,Expired,-23.0,12709.2
CHINA-WAREHOUSE,MAT-0429,V9006A,2024-08-31,0.0,1091.16,Healthy,177.0,0.0
CHINA-WAREHOUSE,MAT-0332,1864A,2024-08-31,1.125,146.44000000000003,Expired,-116.0,36.61000000000001
CHINA-WAREHOUSE,MAT-0332,5796A,2024-08-31,0.975,126.98000000000002,Expired,-116.0,31.745000000000005
CHINA-WAREHOUSE,MAT-0332,4494A,2024-08-31,1.175,153.02,Expired,-116.0,38.255
CHINA-WAREHOUSE,MAT-0332,1064A,2024-08-31,1.225,159.46,Expired,-116.0,39.865
CHINA-WAREHOUSE,MAT-0332,6671A,2024-08-31,1.25,162.82000000000002,Expired,-116.0,40.705000000000005
CHINA-WAREHOUSE,MAT-0332,2956A,2024-08-31,1.1,143.22000000000003,Expired,-116.0,35.80500000000001
CHINA-WAREHOUSE,MAT-0332,1320A,2024-08-31,0.95,123.76,Expired,-116.0,30.94
CHINA-WAREHOUSE,MAT-0332,2492A,2024-08-31,0.95,123.76,Expired,-116.0,30.94
CHINA-WAREHOUSE,MAT-0332,9709A,2024-08-31,1.175,153.02,Expired,-116.0,38.255
CHINA-WAREHOUSE,MAT-0332,8587A,2024-08-31,0.9,117.18,Expired,-116.0,29.295
CHINA-WAREHOUSE,MAT-0332,6853A,2024-08-31,1.125,146.44000000000003,Expired,-116.0,36.61000000000001
CHINA-WAREHOUSE,MAT-0332,8920A,2024-08-31,1.225,159.46,Expired,-116.0,39.865
CHINA-WAREHOUSE,MAT-0332,6662A,2024-08-31,1.25,162.82000000000002,Expired,-116.0,40.705000000000005
CHINA-WAREHOUSE,MAT-0332,7312A,2024-08-31,2.25,293.02000000000004,Expired,-116.0,73.25500000000001
CHINA-WAREHOUSE,MAT-0332,5872A,2024-08-31,1.1,143.22000000000003,Expired,-116.0,35.80500000000001
CHINA-WAREHOUSE,MAT-0332,1095A,2024-08-31,1.05,136.78,Expired,-116.0,34.195
CHINA-WAREHOUSE,MAT-0332,4115A,2024-08-31,1.225,159.46,Expired,-116.0,39.865
CHINA-WAREHOUSE,MAT-0332,8047A,2024-08-31,1.2,156.24,Expired,-116.0,39.06
CHINA-WAREHOUSE,MAT-0332,6798A,2024-08-31,0.925,120.4,Expired,-116.0,30.1
CHINA-WAREHOUSE,MAT-0332,4944A,2024-08-31,0.975,126.98000000000002,Expired,-116.0,31.745000000000005
CHINA-WAREHOUSE,MAT-0332,4907A,2024-08-31,2.35,306.04,Expired,-116.0,76.51
CHINA-WAREHOUSE,MAT-0332,5890A,2024-08-31,1.2,156.24,Expired,-116.0,39.06
CHINA-WAREHOUSE,MAT-0332,3365A,2024-08-31,1.15,149.8,Expired,-116.0,37.45
CHINA-WAREHOUSE,MAT-0332,8810A,2024-08-31,1.25,162.82000000000002,Expired,-116.0,40.705000000000005
CHINA-WAREHOUSE,MAT-0332,7412A,2024-08-31,1.15,149.8,Expired,-116.0,37.45
CHINA-WAREHOUSE,MAT-0332,6248A,2024-08-31,110.0,14322.000000000002,Expired,-116.0,3580.5000000000005
CHINA-WAREHOUSE,MAT-0332,5220A,2024-08-31,1.1,143.22000000000003,Expired,-116.0,35.80500000000001
